CustomerID,OrderID,Channel,PaymentType,Brand,Shop,Promotion,Sale price ,SaleDate,Reference
CTM64845,OTS5632,Offline,Thẻ,HP,Điện máy xanh,Không,18916000,7/9/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM64926,OTS880,Offline,Thẻ,HP,Thế giới di động,Không,13590000,11/7/2020,Nhờ người có chuyên môn tư vấn
CTM65003,OTS755,Online,Thẻ,Asus,Phong Vũ,Có,12250000,8/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM65181,OTS37123,Offline,Tiền mặt,MSI,Phong Vũ,Có,14092000,10/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM65181,OTS506,Offline,Tiền mặt,Dell,Thế giới di động,Có,14170000,22/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...)"
CTM65188,OTS73802,Online,Thẻ,Asus,Viễn thông A,Không,28548060,6/4/2020,Nhân viên cửa hàng bán Laptop
CTM65188,OTS10484,Online,Thẻ,Acer,Nguyễn Kim,Có,12760000,27/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM65188,OTS958,Offline,Tiền mặt,Lenovo,FPT Shop,Có,19490000,16/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM652,OTS644,Offline,Tiền mặt,Asus,Thế giới di động,Có,13580000,25/6/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM65275,OTS1030,Online,Thẻ,Dell,Thế giới di động,Có,14800000,30/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Website"
CTM65275,OTS95750,,Thẻ,Acer,Techcare,Không,14670000,30/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM65354,OTS570,Online,Thẻ,Asus,Viễn thông A,Không,12870000,13/2/2020,Nhân viên cửa hàng bán Laptop
CTM65354,OTS8126,Offline,Thẻ,HP,Viễn thông A,Có,10871000,6/10/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website, Khác"
CTM65460,OTS10,Online,Thẻ,Dell,Phong Vũ,Có,10560000,16/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM65555,OTS151,Offline,Tiền mặt,Apple,FPT Shop,Có,23450000,4/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM65618,OTS88585,Online,Thẻ,MSI,Viễn thông A,Không,10085000,16/6/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM65618,OTS912,Offline,Thẻ,Dell,Techcare,Có,14110000,15/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM65663,OTS1072,Offline,Thẻ,Apple,Điện máy xanh,Không,10610000,21/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM65862,OTS159,Offline,Thẻ,Lenovo,FPT Shop,Có,15440000,2/31/2020,Nhờ người có chuyên môn tư vấn
CTM65863,OTS1099,Online,Thẻ,Dell,FPT Shop,Có,13610000,22/9/2020,"Thông qua người thân, bạn bè"
CTM65869,OTS688,Online,Thẻ,Dell,Thế giới di động,Không,5710000,23/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM6596,OTS78,Online,Thẻ,Asus,FPT Shop,Có,14570000,9/11/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM65988,OTS658,Online,Thẻ,Asus,Khác,Có,8430000,27/10/2020,"Thông qua người thân, bạn bè"
CTM66015,OTS403,Online,Thẻ,Asus,Nguyễn Kim,Có,5930000,13/4/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM66069,OTS192,Offline,Tiền mặt,Dell,Khác,Có,14190000,27/2/2020,Nhân viên cửa hàng bán Laptop
CTM66069,OTS58410,Offline,Tiền mặt,Acer,Phong Vũ,Không,10401000,21/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM6612,OTS44184,Online,Thẻ,Asus,Điện máy xanh,Có,13077000,3/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM6612,OTS669,Offline,Thẻ,Dell,Viettel Store,Không,17940000,22/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM66180,OTS1057,Online,Thẻ,Dell,Phong Vũ,Có,11100000,17/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM6636,OTS702,Online,Thẻ,HP,Thế giới di động,Không,11230000,23/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM6636,OTS49278,Offline,Thẻ,Acer,Điện máy xanh,Có,45288913,18/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM6636,OTS72715,Online,Thẻ,HP,Viễn thông A,Không,12046000,27/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM66393,OTS68,Online,Thẻ,Dell,FPT Shop,Không,10280000,20/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM66396,OTS554,Offline,Tiền mặt,Dell,Phong Vũ,Có,11920000,12/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM66425,OTS892,Online,Thẻ,Asus,Điện máy xanh,Có,12090000,11/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM66453,OTS40847,Online,Thẻ,Acer,Viễn thông A,Không,6494000,6/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Website"
CTM66453,OTS907,Online,Thẻ,HP,,Không,17030000,29/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM66547,OTS185,Offline,Tiền mặt,Dell,Khác,Có,6250000,19/2/2020,"Thông qua người thân, bạn bè"
CTM66563,OTS25711,Offline,Thẻ,MSI,Techcare,Không,5068000,27/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM66563,OTS63747,Offline,Tiền mặt,Asus,Điện máy xanh,Có,13187000,3/12/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM66563,OTS22066,Offline,Thẻ,Asus,Nguyễn Kim,Không,11156000,20/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM66700,OTS773,Offline,Tiền mặt,Dell,Thế giới di động,Không,11950000,28/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM66733,OTS62568,Offline,Thẻ,Asus,Viễn thông A,Không,18929000,5/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM66733,OTS409,Offline,Thẻ,Asus,FPT Shop,Có,10450000,30/10/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM66791,OTS235,Online,Thẻ,Dell,FPT Shop,Có,14420000,25/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website, Khác"
CTM66913,OTS204,Online,Thẻ,Apple,FPT Shop,Không,20400000,12/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM67021,OTS413,Online,Thẻ,Lenovo,Viễn thông A,Không,12400000,17/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM67021,OTS18190,Offline,Thẻ,Acer,Viễn thông A,Không,14812000,27/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM67023,OTS934,Online,Thẻ,HP,Điện máy xanh,Không,10850000,20/6/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM67090,OTS283,Offline,Thẻ,Dell,Viettel Store,Không,15930000,5/11/2020,Nhân viên cửa hàng bán Laptop
CTM67168,OTS450,Offline,Thẻ,Apple,Điện máy xanh,Có,23780000,3/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM67264,OTS607,Offline,Thẻ,Dell,Viettel Store,Không,13220000,1/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM67264,OTS42533,Offline,Thẻ,Acer,Techcare,Có,10891000,12/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM67284,OTS1075,Offline,Tiền mặt,Dell,Thế giới di động,Có,14600000,17/9/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM6731,OTS673,Online,Thẻ,Acer,Thế giới di động,Có,5860000,15/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM67446,OTS839,Offline,Tiền mặt,Apple,Phi Long Technology,Không,13000000,15/3/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM67464,OTS270,Online,Thẻ,HP,FPT Shop,Có,15560000,23/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM67507,OTS57805,Online,Thẻ,Acer,Phong Vũ,Không,11980000,18/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM67507,OTS344,Online,Thẻ,Acer,Khác,Có,11050000,27/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM67590,OTS335,Online,Thẻ,Dell,Điện máy xanh,Có,16010000,23/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM67648,OTS5,Offline,Thẻ,Asus,Phong Vũ,Có,13030000,28/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM67736,OTS120,Online,Thẻ,Asus,Chợ Lớn,Không,16600000,25/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM67780,OTS307,Online,Thẻ,Dell,Viễn thông A,Có,13480000,9/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM67873,OTS1056,Online,Thẻ,Dell,FPT Shop,Có,10890000,29/4/2020,"Thông qua người thân, bạn bè"
CTM67928,OTS558,Online,Thẻ,Asus,Techcare,Có,10280000,4/10/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM67934,OTS593,Online,Thẻ,HP,Techcare,Không,11810000,20/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM67934,OTS32694,Offline,Thẻ,MSI,Phong Vũ,Không,N/A,24/10/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM67995,OTS648,Offline,Thẻ,Dell,FPT Shop,Có,11530000,2/31/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM68181,OTS195,Online,Thẻ,Apple,Phong Vũ,Không,24050000,14/12/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM68249,OTS291,Online,Thẻ,HP,Thế giới di động,Có,14670000,21/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM68489,OTS461,Offline,Thẻ,HP,FPT Shop,Không,17390000,28/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM68489,OTS95714,Online,Thẻ,MSI,Phong Vũ,Không,67607309,18/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM6861,OTS59747,Offline,Thẻ,Asus,Điện máy xanh,Không,10272000,14/9/2020,Mạng xã hội
CTM6861,OTS284,Online,Thẻ,Apple,Viettel Store,Không,23760000,23/9/2020,Nhân viên cửa hàng bán Laptop
CTM6867,OTS408,Online,Thẻ,HP,Techcare,Có,13810000,17/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM6867,OTS452,Offline,Thẻ,HP,FPT Shop,Có,10560000,14/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM6867,OTS29310,Offline,Tiền mặt,HP,Phong Vũ,Không,13130000,28/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM6867,OTS15557,Offline,Tiền mặt,MSI,Phong Vũ,Có,12931000,6/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM6867,OTS52310,Online,Thẻ,HP,Phong Vũ,Không,19025000,4/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM68704,OTS206,Online,Thẻ,Dell,FPT Shop,Không,8310000,4/8/2020,Nhân viên cửa hàng bán Laptop
CTM68704,OTS98871,Offline,Thẻ,HP,Phong Vũ,Không,14355000,6/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM68704,OTS37304,Online,Thẻ,Asus,Techcare,Không,12223000,17/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM68739,OTS4613,Online,Thẻ,HP,Nguyễn Kim,Không,12380000,23/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM68739,OTS76870,Online,Thẻ,Asus,Techcare,Không,12091000,13/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM68739,OTS174,Online,Thẻ,Asus,Khác,Không,20570000,20/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM69062,OTS665,Online,Thẻ,Apple,FPT Shop,Có,19790000,24/3/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM69132,OTS85122,Offline,Thẻ,Acer,Viễn thông A,Không,13170000,19/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM69156,OTS528,Online,Thẻ,Acer,Techcare,Có,8860000,29/4/2020,Nhân viên cửa hàng bán Laptop
CTM69224,OTS536,Offline,Thẻ,Asus,Điện máy xanh,Có,11540000,5/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM69273,OTS1055,Online,Thẻ,Acer,Chợ Lớn,Có,10190000,1/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM69274,OTS52351,Offline,Tiền mặt,MSI,Viễn thông A,Không,14970000,6/11/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM69274,OTS492,Offline,Thẻ,Dell,Thế giới di động,Có,10320000,4/12/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM69373,OTS20125,Online,Thẻ,Acer,Nguyễn Kim,Có,12277000,13/3/2020,"Thông qua người thân, bạn bè"
CTM69373,OTS8136,Offline,Thẻ,Acer,Viễn thông A,Có,9255000,30/11/2020,Nhân viên cửa hàng bán Laptop
CTM69589,OTS591,Offline,Tiền mặt,Apple,Khác,Không,23260000,23/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM69597,OTS53954,Online,Thẻ,HP,Điện máy xanh,Không,12382000,8/3/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM69597,OTS661,Online,Thẻ,Asus,Thế giới di động,Không,11090000,4/6/2020,"Thông qua người thân, bạn bè"
CTM69671,OTS200,Online,Thẻ,HP,FPT Shop,Có,16890000,14/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM69678,OTS194,Online,Thẻ,Dell,FPT Shop,Có,17850000,11/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM69714,OTS802,Offline,Thẻ,Asus,Viettel Store,Có,16220000,21/12/2020,"Thông qua người thân, bạn bè"
CTM69842,OTS92,Offline,Thẻ,Acer,Thế giới di động,Không,8790000,8/6/2020,Nhân viên cửa hàng bán Laptop
CTM69842,OTS80915,Offline,Thẻ,MSI,Viễn thông A,Không,20049000,7/10/2020,Mạng xã hội
CTM69949,OTS770,Offline,Tiền mặt,Asus,FPT Shop,Có,5850000,19/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM7000,OTS122,Online,Thẻ,Dell,Khác,Có,14130000,11/9/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM70000,OTS1054,Online,Thẻ,HP,FPT Shop,Có,12030000,23/9/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM70126,OTS268,Online,Thẻ,Dell,FPT Shop,Có,12650000,5/5/2020,"Thông qua người thân, bạn bè"
CTM70319,OTS14728,Offline,Tiền mặt,Acer,Viễn thông A,Không,52181092,4/1/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70319,OTS165,Offline,Thẻ,Acer,Techcare,Có,12660000,18/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70364,OTS632,Offline,Tiền mặt,HP,FPT Shop,Có,15760000,15/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM70391,OTS180,Offline,Tiền mặt,Acer,Viễn thông A,Có,10621000,27/4/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM70391,OTS953,Online,Thẻ,Asus,FPT Shop,Có,10600000,13/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM70455,OTS417,Online,Thẻ,Acer,Thế giới di động,Có,3380000,8/7/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70499,OTS748,Offline,Tiền mặt,Asus,Thế giới di động,Không,13810000,7/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM70499,OTS20395,Offline,Thẻ,Asus,Viễn thông A,Có,0,11/6/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM70546,OTS144,Offline,Tiền mặt,Dell,FPT Shop,Có,12860000,21/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70557,OTS498,Offline,Tiền mặt,Asus,Techcare,Có,14980000,5/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
